,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
1469,10,2020-01-01 16:55:02,2020-01-01 16:52:24,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1470,10,2020-01-01 17:00:02,2020-01-01 16:52:24,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1471,10,2020-01-01 17:05:02,2020-01-01 17:03:24,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1472,10,2020-01-01 17:10:02,2020-01-01 17:08:29,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1473,10,2020-01-01 17:15:02,2020-01-01 17:14:55,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1474,10,2020-01-01 17:20:02,2020-01-01 17:14:55,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1475,10,2020-01-01 17:25:02,2020-01-01 17:14:55,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1476,10,2020-01-01 17:30:02,2020-01-01 17:25:04,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1477,10,2020-01-01 17:35:02,2020-01-01 17:31:16,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1478,10,2020-01-01 17:40:02,2020-01-01 17:31:16,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1479,10,2020-01-01 17:45:01,2020-01-01 17:41:25,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1480,10,2020-01-01 17:50:02,2020-01-01 17:41:25,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1481,10,2020-01-01 17:55:02,2020-01-01 17:51:34,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1482,10,2020-01-01 18:00:02,2020-01-01 17:59:56,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1483,10,2020-01-01 18:05:02,2020-01-01 18:00:53,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1484,10,2020-01-01 18:10:02,2020-01-01 18:00:53,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1485,10,2020-01-01 18:15:02,2020-01-01 18:11:02,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1486,10,2020-01-01 18:20:02,2020-01-01 18:11:02,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1487,10,2020-01-01 18:25:02,2020-01-01 18:24:30,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1488,10,2020-01-01 18:30:02,2020-01-01 18:24:30,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1489,10,2020-01-01 18:35:02,2020-01-01 18:34:38,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1490,10,2020-01-01 18:40:02,2020-01-01 18:34:38,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1491,10,2020-01-01 18:45:02,2020-01-01 18:44:48,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1492,10,2020-01-01 18:50:02,2020-01-01 18:44:48,DAME STREET,16,0,16,Open,Dame Street,53.344006,-6.266802
1493,10,2020-01-01 18:55:02,2020-01-01 18:54:29,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1494,10,2020-01-01 19:00:02,2020-01-01 18:55:08,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1495,10,2020-01-01 19:05:02,2020-01-01 18:55:08,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1496,10,2020-01-01 19:10:02,2020-01-01 19:09:08,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1497,10,2020-01-01 19:15:02,2020-01-01 19:09:08,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1498,10,2020-01-01 19:20:02,2020-01-01 19:18:02,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1499,10,2020-01-01 19:25:02,2020-01-01 19:18:02,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1500,10,2020-01-01 19:30:02,2020-01-01 19:28:11,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1501,10,2020-01-01 19:35:02,2020-01-01 19:28:11,DAME STREET,16,2,14,Open,Dame Street,53.344006,-6.266802
1502,10,2020-01-01 19:40:03,2020-01-01 19:39:38,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1503,10,2020-01-01 19:45:02,2020-01-01 19:39:38,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
1504,10,2020-01-01 19:50:02,2020-01-01 19:49:48,DAME STREET,16,1,15,Open,Dame Street,53.344006,-6.266802
